timestamp,username,text,url,images,likes,replies,retweets,quotes,daily,is_weekday,year,cleaned_tweet,tweet_polarity_score,polarity_label
2021-11-18T19:53:00.000Z,MeristematicINC,"This study evaluates the influence of Hop Latent Viroid infection on the content and the composition of secondary metabolites in maturated hop cones, together with gene expression analyses of involved biosynthesis and regulation genes. bit.ly/3oK3l7A

#hoplatentviroid",https://twitter.com/MeristematicINC/status/1461422365229805573,,0,0,0,0,2021-11-18,weekday,2021,"This study evaluates the influence of Hop Latent Viroid infection on the content and the composition of secondary metabolites in maturated hop cones, together with gene expression analyses of involved biosynthesis and regulation genes. bit.lyoKlAhoplatentviroid",0.0,Neutral
2021-10-22T14:33:00.000Z,PSILabs,"Have you heard about the highly contagious pathogen that's causing growers to lose up to 30% of their crops every cycle? Our Chief Science Officer, Lev Spivak-Birndorf, breaks it down in this recent article by @boulderweekly boulderweekly.com/features/w…  #HopLatentViroid #HpLVd",https://twitter.com/PSILabs/status/1451557442265956366,,1,0,0,0,2021-10-22,weekday,2021,"Have you heard about the highly contagious pathogen that's causing growers to lose up to  of their crops every cycle Our Chief Science Officer, Lev Spivak-Birndorf, breaks it down in this recent article by  boulderweekly.comfeaturesw…  HopLatentViroid HpLVd",-0.659,Negative
2021-08-16T16:55:00.000Z,candidnewspaper,"Dark Heart Industries has completed 200,000 tissue tests, illustrating the massive toll hop latent viroid is taking on the nation's cannabis crops.

#california #cannabis #hoplatentviroid 

candidchronicle.com/hop-late…",https://twitter.com/candidnewspaper/status/1427312975371640841,,0,0,0,0,2021-08-16,weekday,2021,"Dark Heart Industries has completed , tissue tests, illustrating the massive toll hop latent viroid is taking on the nation's cannabis crops.california cannabis hoplatentviroid candidchronicle.comhop-late…",0.6369,Positive
2022-09-30T01:42:00.000Z,samhouston,"Last night we interviewed @Raw_Genetics_ & Tiki Mad Man on @CannaBuzzApp, two legendary cannabis breeders!

Watch the full video: piped.video/pRfH7gwNmyE

They drop so much knowledge about breeding, hop latent viroid (HLVD), how to market your strains, and more!",https://twitter.com/samhouston/status/1575662407359135744,https://pbs.twimg.com/media/Fd3gILGUoAA_Kga.jpg,0,0,0,0,2022-09-30,weekday,2022,"Last night we interviewed   Tiki Mad Man on , two legendary cannabis breeders!Watch the full video: piped.videopRfHgwNmyEThey drop so much knowledge about breeding, hop latent viroid HLVD, how to market your strains, and more!",-0.7955,Negative
2022-09-20T19:02:00.000Z,tumigenomics,"Extremely excited to be part of the upcoming @Canna_Con in Denver this weekend! 
Our Chief Science Officer, Dr. Tassa Saldi will present: Hop Latent Viroid: Facts, Fiction and Management.

B2B Cannabis Expo | September 24-25
 #cannacondenver #science #viroid #hlvd",https://twitter.com/tumigenomics/status/1572300160373346306,https://pbs.twimg.com/media/FdHuqeiX0AA4MtB.jpg,5,0,0,1,2022-09-20,weekday,2022,"Extremely excited to be part of the upcoming  in Denver this weekend! Our Chief Science Officer, Dr. Tassa Saldi will present: Hop Latent Viroid: Facts, Fiction and Management.BB Cannabis Expo  September - cannacondenver science viroid hlvd",0.4561,Positive
2022-09-15T09:12:00.000Z,tenderbulletins,Hop Latent Viroid Gene Synthesis??? tenderbulletins.co.za/tender…,https://twitter.com/tenderbulletins/status/1570339706302234625,,0,0,0,0,2022-09-15,weekday,2022,Hop Latent Viroid Gene Synthesis tenderbulletins.co.zatender…,0.0,Neutral
2022-09-15T00:25:00.000Z,NYCannabisRegs,It's harder than it looks! Must have sterile conditions and a gel media that your particular cultivar likes. It also won't cure you of hop latent viroid without very advanced microscopic processes. I'm more of a fan of making seed through feminization and starting over.,https://twitter.com/NYCannabisRegs/status/1570207210575372290,,1,0,0,0,2022-09-15,weekday,2022,It's harder than it looks! Must have sterile conditions and a gel media that your particular cultivar likes. It also won't cure you of hop latent viroid without very advanced microscopic processes. I'm more of a fan of making seed through feminization and starting over.,0.5717,Positive
2022-09-11T17:01:00.000Z,thankufortoking,I can’t believe these things need to be said in 2022 but here we are… #seedjunky @GlassHouseBR #cannabisgenetics #hoplatentviroid,https://twitter.com/thankufortoking/status/1569008125570879488,https://pbs.twimg.com/media/FcY8kM8aIAAto18.jpg,1,1,0,0,2022-09-11,weekend,2022,I can’t believe these things need to be said in  but here we are… seedjunky  cannabisgenetics hoplatentviroid,0.0,Neutral
2022-09-06T15:39:00.000Z,VerneBio,Join us at the Cannabis Science Conference on Sept. 14th - 16th where Dr. Nathan Johnson (Verne's CEO & Co-Founder) will be speaking on Hop Latent Viroid (HpLVd) is stable outside of Cannabis and in Water.,https://twitter.com/VerneBio/status/1567175598963064832,https://pbs.twimg.com/media/Fb-544kagAIKByl.jpg,1,1,2,0,2022-09-06,weekday,2022,Join us at the Cannabis Science Conference on Sept. th - th where Dr. Nathan Johnson Verne's CEO  Co-Founder will be speaking on Hop Latent Viroid HpLVd is stable outside of Cannabis and in Water.,0.5267,Positive
2022-08-31T11:56:00.000Z,cana_kush,"“The replication of Hop Latent Viroid, also known as HLVd, is wholly reliant on the metabolic processes of its host plant. HLVd is a single-stranded, circular form of infectious...” #CANAKUSH #CANNABIS buff.ly/3Kyjvvn",https://twitter.com/cana_kush/status/1564945121065504769,https://pbs.twimg.com/media/FbfNStkWAAA2i1i.jpg,7,0,3,0,2022-08-31,weekday,2022,"“The replication of Hop Latent Viroid, also known as HLVd, is wholly reliant on the metabolic processes of its host plant. HLVd is a single-stranded, circular form of infectious...” CANAKUSH CANNABIS buff.lyKyjvvn",0.128,Positive
2022-08-09T17:07:00.000Z,spenceradamm,"Hop Latent Viroid (commonly known as Dudding Disease) is a single-stranded, circular infectious RNA that can spread quickly from infected to healthy plants.

thecannabisindustry.org/memb…",https://twitter.com/spenceradamm/status/1557050843974848515,https://pbs.twimg.com/media/FZu3zvsXwAEYdql.jpg,1,0,0,0,2022-08-09,weekday,2022,"Hop Latent Viroid commonly known as Dudding Disease is a single-stranded, circular infectious RNA that can spread quickly from infected to healthy plants.thecannabisindustry.orgmemb…",-0.128,Negative
2022-08-09T16:24:00.000Z,NCIAorg,"Hop Latent Viroid (commonly known as Dudding Disease) is a single-stranded, circular infectious RNA that can spread quickly from infected to healthy plants.

thecannabisindustry.org/memb…",https://twitter.com/NCIAorg/status/1557040198457909251,https://pbs.twimg.com/media/FZu3zvsXwAEYdql.jpg,1,0,0,0,2022-08-09,weekday,2022,"Hop Latent Viroid commonly known as Dudding Disease is a single-stranded, circular infectious RNA that can spread quickly from infected to healthy plants.thecannabisindustry.orgmemb…",-0.128,Negative
2022-07-13T12:21:00.000Z,PressRelease_cc,3 RIVERS BIOTECH IDENTIFIES ROOT APHIDS AS POTENTIAL VECTOR FOR HOP LATENT VIROID (HLVd) pressrelease.cc/2022/07/13/3…,https://twitter.com/PressRelease_cc/status/1547194458881622016,,1,0,1,0,2022-07-13,weekday,2022,RIVERS BIOTECH IDENTIFIES ROOT APHIDS AS POTENTIAL VECTOR FOR HOP LATENT VIROID HLVd pressrelease.cc…,0.0,Neutral
2022-07-13T11:30:00.000Z,EINPresswirePR,3 RIVERS BIOTECH CONFIRMS ROOT APHIDS AS HOP LATENT VIROID (HLVd) VECTOR s.einnews.com/QVKtQSWtEu,https://twitter.com/EINPresswirePR/status/1547181617290088448,,2,0,0,0,2022-07-13,weekday,2022,RIVERS BIOTECH CONFIRMS ROOT APHIDS AS HOP LATENT VIROID HLVd VECTOR s.einnews.comQVKtQSWtEu,0.0,Neutral
2022-07-01T14:45:00.000Z,steephilllab,"Hop Latent Viroid (HLVd) & Cannabis
steephill.com/post/hop-laten…",https://twitter.com/steephilllab/status/1542881964658544640,https://pbs.twimg.com/media/FWguSPLXEAg7ei_.png,65,1,7,1,2022-07-01,weekday,2022,Hop Latent Viroid HLVd  Cannabissteephill.composthop-laten…,0.0,Neutral
2022-06-30T17:25:00.000Z,StratCann,Hop latent viroid continues to infect cannabis across Canada stratcann.com/2022/01/24/hop…,https://twitter.com/StratCann/status/1542560067177676800,,10,0,4,0,2022-06-30,weekday,2022,Hop latent viroid continues to infect cannabis across Canada stratcann.comhop…,0.0,Neutral
2022-06-27T19:17:00.000Z,DeltaLeafLabs,"Want even more peace of mind that your prized mothers and clones aren't infected by hop latent viroid (#HLVd), lettuce chlorosis virus (#LCV), or cannabis cryptic (#CCV)? Order your 3-assay test during our 15% off sale until June 30th and get your kits fast!

#hoplatentviroid",https://twitter.com/DeltaLeafLabs/status/1541501065639743489,https://pbs.twimg.com/media/FWSDDPMXgAAV6R_.png,2,0,0,0,2022-06-27,weekday,2022,"Want even more peace of mind that your prized mothers and clones aren't infected by hop latent viroid HLVd, lettuce chlorosis virus LCV, or cannabis cryptic CCV Order your -assay test during our  off sale until June th and get your kits fast!hoplatentviroid",0.8863,Positive
2022-06-24T19:57:00.000Z,DeltaLeafLabs,"Don't let hop latent viroid silently kill your prized mothers and clones. Get your screening kits by ordering today during Delta Leaf's 15% off sale until June 30th. 

#cannabis #cannabiscommunity #dnatest #dnagenetics #cannabisgrower #plantdnatesting #plantdna #cultivator",https://twitter.com/DeltaLeafLabs/status/1540423939708559360,https://pbs.twimg.com/media/FWCvaO8WQAEgeAr.png,2,0,0,0,2022-06-24,weekday,2022,Don't let hop latent viroid silently kill your prized mothers and clones. Get your screening kits by ordering today during Delta Leaf's  off sale until June th. cannabis cannabiscommunity dnatest dnagenetics cannabisgrower plantdnatesting plantdna cultivator,-0.3182,Negative
2022-06-18T12:32:00.000Z,ALCannabisLabs,Question for a presentation I am working on - what Canadian companies can clean Hop Latent Viroid out of cannabis using Tissue Culture?,https://twitter.com/ALCannabisLabs/status/1538137523758813185,https://pbs.twimg.com/media/FViP6bmXsAEmHrq.jpg,6,2,0,0,2022-06-18,weekend,2022,Question for a presentation I am working on - what Canadian companies can clean Hop Latent Viroid out of cannabis using Tissue Culture,0.4019,Positive
2022-06-16T15:17:00.000Z,AGQLabs,"AGQ Green Nature provides #testing services for Hop Latent #Viroid (HLV). 

We are ISO 17025:2017 accredited #laboratory and results are available in one business day. More information: agqgreennature.com/viroid-te… 

#cannabis #cdb",https://twitter.com/AGQLabs/status/1537454250892075009,https://pbs.twimg.com/media/FVYicW6WUAIX-cy.jpg,0,0,0,0,2022-06-16,weekday,2022,AGQ Green Nature provides testing services for Hop Latent Viroid HLV. We are ISO : accredited laboratory and results are available in one business day. More information: agqgreennature.comviroid-te… cannabis cdb,0.0,Neutral
2022-06-13T10:47:00.000Z,ALCannabisLabs,Are you attending GrowUp Victoria next week? And your a grower or QA and have experienced Hop Latent Viroid in your facility? Please join me on a panel - Dm for details,https://twitter.com/ALCannabisLabs/status/1536299214178746369,https://pbs.twimg.com/media/FVIH_IkXsAABn0r.jpg,4,0,0,0,2022-06-13,weekday,2022,Are you attending GrowUp Victoria next week And your a grower or QA and have experienced Hop Latent Viroid in your facility Please join me on a panel - Dm for details,0.5423,Positive
2022-06-10T14:29:00.000Z,707Homesteader,looks like hop latent viroid might be holding them back,https://twitter.com/707Homesteader/status/1535267945164595205,,0,0,0,0,2022-06-10,weekday,2022,looks like hop latent viroid might be holding them back,0.3612,Positive
2022-06-09T16:43:00.000Z,growwithpapa,Steps To Prevent Hop Latent Viroid (HLVd) Infections In Your Facility on Delta Leaf deltaleaflabs.com/steps-to-p…,https://twitter.com/growwithpapa/status/1534939250206162947,,0,0,0,0,2022-06-09,weekday,2022,Steps To Prevent Hop Latent Viroid HLVd Infections In Your Facility on Delta Leaf deltaleaflabs.comsteps-to-p…,0.0258,Neutral
2022-06-07T12:30:00.000Z,alconox,Cannabis Cleaning: Hop Latent Viroid - Alconox Blog: TechNotes bit.ly/2YyWXHu,https://twitter.com/alconox/status/1534150818479341578,,0,0,0,0,2022-06-07,weekday,2022,Cannabis Cleaning: Hop Latent Viroid - Alconox Blog: TechNotes bit.lyYyWXHu,0.0,Neutral
2022-06-03T18:09:00.000Z,DeltaLeafLabs,"New blog post is up at bit.ly/3apBAhu! Learn more about how to prevent Hop Latent Viroid infections in your facility before it gets unmanageable. For bulk testing, please contact sales@deltaleaflabs.com to schedule on-site sample collection or staff training.",https://twitter.com/DeltaLeafLabs/status/1532786500747796480,https://pbs.twimg.com/media/FUWNMrmXwAABmKa.jpg,3,0,0,0,2022-06-03,weekday,2022,"New blog post is up at bit.lyapBAhu! Learn more about how to prevent Hop Latent Viroid infections in your facility before it gets unmanageable. For bulk testing, please contact sales.com to schedule on-site sample collection or staff training.",0.4003,Positive
2022-06-03T18:01:00.000Z,NorgenBiotek,"This growing season, equip your lab with Norgen's HLVd/LCV/CanCV TaqMan RT-PCR Kit to detect HLVd and other plant pathogens for growers near you! Visit our website today to learn more about #HopLatentViroid detection! 

norgenbiotek.com/product/hlv…",https://twitter.com/NorgenBiotek/status/1532784493639114758,https://pbs.twimg.com/media/FUWLXzcXsAEHYjq.jpg,4,0,1,0,2022-06-03,weekday,2022,"This growing season, equip your lab with Norgen's HLVdLCVCanCV TaqMan RT-PCR Kit to detect HLVd and other plant pathogens for growers near you! Visit our website today to learn more about HopLatentViroid detection! norgenbiotek.comproducthlv…",0.3147,Positive
2022-06-02T16:13:00.000Z,ESGstockRockets,"$STPH Hop Latent Viroid (HLVd) & Cannabishttps://nitter.net/t.co/ZZhzhdAylh

— Steep Hill (@steephilllab) June 2, 2022",https://twitter.com/ESGstockRockets/status/1532395027086856192,,0,0,0,0,2022-06-02,weekday,2022,"STPH Hop Latent Viroid HLVd  Cannabis— Steep Hill  June ,",0.0,Neutral
2022-06-02T16:05:00.000Z,steephilllab,"Hop Latent Viroid (HLVd) & Cannabis
steephill.com/post/hop-laten…",https://twitter.com/steephilllab/status/1532393023505674240,,1,0,1,0,2022-06-02,weekday,2022,Hop Latent Viroid HLVd  Cannabissteephill.composthop-laten…,0.0,Neutral
2022-06-02T00:30:00.000Z,DeltaLeafLabs,"Last few hours to order your 3-Assay Virus & Viroid panel for 15% off! One test that will check your plant for hop latent viroid, lettuce chlorosis virus, and cannabis cryptic virus. Order now at bit.ly/3PY3p0A

#hlvd #ccv #lcv #virus",https://twitter.com/DeltaLeafLabs/status/1532157549708988416,https://pbs.twimg.com/media/FUNRLBrXEAEWBO7.png,0,0,0,0,2022-06-02,weekday,2022,"Last few hours to order your -Assay Virus  Viroid panel for  off! One test that will check your plant for hop latent viroid, lettuce chlorosis virus, and cannabis cryptic virus. Order now at bit.lyPYpAhlvd ccv lcv virus",0.0,Neutral
2022-06-01T21:42:00.000Z,DeltaLeafLabs,"Ends at midnight PST! Last chance to order your Hop Latent Viroid-only tests for 15% off before the sale ends tonight. Order now at bit.ly/3xm9nQv

#cannabis #virus #viroids",https://twitter.com/DeltaLeafLabs/status/1532115489471725572,https://pbs.twimg.com/media/FUMq6xFXwAcMrt1.png,0,0,0,0,2022-06-01,weekday,2022,Ends at midnight PST! Last chance to order your Hop Latent Viroid-only tests for  off before the sale ends tonight. Order now at bit.lyxmnQvcannabis virus viroids,0.3164,Positive
2022-05-27T18:03:00.000Z,DeltaLeafLabs,"A few days left to order your Hop Latent Viroid, Lettuce Chlorosis Virus, and Cannabis Cryptic Virus tests for 15% off from Delta Leaf! Test your clones and mother plants for peace of mind and 99.9% double confirmed analysis. Order now!

#hoplatent #cannabis #virus",https://twitter.com/DeltaLeafLabs/status/1530248237629722626,https://pbs.twimg.com/media/FTyIqcZWAAIWhG-.png,2,0,0,0,2022-05-27,weekday,2022,"A few days left to order your Hop Latent Viroid, Lettuce Chlorosis Virus, and Cannabis Cryptic Virus tests for  off from Delta Leaf! Test your clones and mother plants for peace of mind and . double confirmed analysis. Order now!hoplatent cannabis virus",0.6229,Positive
2022-05-26T15:08:00.000Z,SmartPots,"Part 2 with Bill Graham (ep. 21) begins with a bang! He explains the dreaded Hop Latent Viroid and clean technique that he uses to take the best cuttings for tissue culture propagation. 

YouTube link: piped.video/OZhIr-p_ug8

#smartpot #smartpotcast #podcast",https://twitter.com/SmartPots/status/1529841809744068616,,0,0,0,0,2022-05-26,weekday,2022,Part  with Bill Graham ep.  begins with a bang! He explains the dreaded Hop Latent Viroid and clean technique that he uses to take the best cuttings for tissue culture propagation. YouTube link: piped.videoOZhIr-p_ugsmartpot smartpotcast podcast,0.5411,Positive
2022-05-25T20:17:00.000Z,cannabenoid,"Safe to say I've spent more time researching HpLVd (Hop Latent Viroid) than most people I know in this space. 

Article coming soon in the next Ethos magazine. 

Stay tuned.",https://twitter.com/cannabenoid/status/1529557205028343808,,0,0,0,0,2022-05-25,weekday,2022,Safe to say I've spent more time researching HpLVd Hop Latent Viroid than most people I know in this space. Article coming soon in the next Ethos magazine. Stay tuned.,0.4404,Positive
2022-05-20T19:31:00.000Z,DeltaLeafLabs,"If your previously healthy plants have suddenly started becoming stunted in growth, then a #cannabis #viral or #viroid infection may be the cause. We're seeing more and  more cases pop up, so test your clones and mother plants before #hlvd #hoplatentviroid shows up in your garden",https://twitter.com/DeltaLeafLabs/status/1527733843125575680,https://pbs.twimg.com/media/FTOZ1Z0WIAAu7Z2.jpg,2,0,0,0,2022-05-20,weekday,2022,"If your previously healthy plants have suddenly started becoming stunted in growth, then a cannabis viral or viroid infection may be the cause. We're seeing more and  more cases pop up, so test your clones and mother plants before hlvd hoplatentviroid shows up in your garden",0.6486,Positive
2022-05-11T21:54:00.000Z,DannyDanko,Have you heard of or dealt with Hop Latent Viroid? Episode 93 of @GrowBudYourself Bonus Interview Content on @Patreon features Guest @DreadSmokesWeed Director of Cultivation at @DNAGenetics on Hop Latent Viroid: patreon.com/posts/episode-93…,https://twitter.com/DannyDanko/status/1524508262699311107,,14,0,7,1,2022-05-11,weekday,2022,Have you heard of or dealt with Hop Latent Viroid Episode  of  Bonus Interview Content on  features Guest  Director of Cultivation at  on Hop Latent Viroid: patreon.compostsepisode-…,0.5423,Positive
2022-05-11T18:57:00.000Z,ESGstockRockets,"$STPH What is Hop Latent Viroid, and how does it affect cannabis? Check out Steep Hill’s most recent blog covering this topic.steephill.com/post/the-hop-l…

— Steep Hill (@steephilllab) May 11, 2022",https://twitter.com/ESGstockRockets/status/1524463701583138818,,1,0,0,0,2022-05-11,weekday,2022,"STPH What is Hop Latent Viroid, and how does it affect cannabis Check out Steep Hill’s most recent blog covering this topic.steephill.compostthe-hop-l…— Steep Hill  May ,",0.0,Neutral
2022-05-11T18:37:00.000Z,steephilllab,"What is Hop Latent Viroid, and how does it affect cannabis? Check out Steep Hill’s most recent blog covering this topic.
steephill.com/post/the-hop-l…",https://twitter.com/steephilllab/status/1524458570489774081,,5,1,1,0,2022-05-11,weekday,2022,"What is Hop Latent Viroid, and how does it affect cannabis Check out Steep Hill’s most recent blog covering this topic.steephill.compostthe-hop-l…",0.0,Neutral
2022-05-11T16:03:00.000Z,GoldLabelGrower,Are you familiar with #HLVd or #Hoplatentviroid ? Checkout our latest article where we cover preventative tips & warning signs to look for: hubs.ly/Q019GtQb0 #cannabis #growertips #cannabistesting #plantscience,https://twitter.com/GoldLabelGrower/status/1524419982809051138,https://pbs.twimg.com/media/FSfMMCpXoAEHD1i.jpg,0,0,0,0,2022-05-11,weekday,2022,Are you familiar with HLVd or Hoplatentviroid  Checkout our latest article where we cover preventative tips  warning signs to look for: hubs.lyQGtQb cannabis growertips cannabistesting plantscience,-0.34,Negative
2022-05-11T15:30:00.000Z,growlinkcontrol,Are you familiar with #HLVd or #Hoplatentviroid ? Checkout our latest article where we cover preventative tips & warning signs to look for: hubs.ly/Q019GtQb0 #cannabis #growertips #cannabistesting #plantscience,https://twitter.com/growlinkcontrol/status/1524411507471261696,https://pbs.twimg.com/media/FSfMMCpXoAEHD1i.jpg,0,0,0,0,2022-05-11,weekday,2022,Are you familiar with HLVd or Hoplatentviroid  Checkout our latest article where we cover preventative tips  warning signs to look for: hubs.lyQGtQb cannabis growertips cannabistesting plantscience,-0.34,Negative
2022-05-09T17:02:00.000Z,OhioGanja,"Hop Latent Viroid, a pernicious plant disease commonly referred to as “dudding”",https://twitter.com/OhioGanja/status/1523710066264010752,,3,0,0,0,2022-05-09,weekday,2022,"Hop Latent Viroid, a pernicious plant disease commonly referred to as “dudding”",0.0,Neutral
2021-06-30T02:50:00.000Z,Cannabid,#FrontRangeBiosciences’ #CleanStock(R) Program Fights #HopLatentViroid in #Cannabis mgretailer.com/press-release…,https://twitter.com/Cannabid/status/1410068210137792515,,0,0,0,0,2021-06-30,weekday,2021,FrontRangeBiosciences’ CleanStockR Program Fights HopLatentViroid in Cannabis mgretailer.compress-release…,-0.4019,Negative
2021-06-02T17:36:00.000Z,candidnewspaper,"Front Range Biosciences is using its Clean Stock program to combat Hop Latent Viroid in cannabis.

#cannabis #hemp #hoplatentviroid #research

candidchronicle.com/frb-figh…",https://twitter.com/candidnewspaper/status/1400144395844812800,,0,0,1,0,2021-06-02,weekday,2021,Front Range Biosciences is using its Clean Stock program to combat Hop Latent Viroid in cannabis.cannabis hemp hoplatentviroid researchcandidchronicle.comfrb-figh…,0.0772,Positive
2021-04-12T16:00:00.000Z,Segra_Intl,"Thanks, Dr. Brunstein, for sharing your knowledge. 
Segra is ready to partner with your organization to ensure you remain out in front of HLVd and any future systemic pathogens. 

Let's get started: carson.otto@segra-intl.com. 
#hoplatentviroid",https://twitter.com/Segra_Intl/status/1381638386277089284,,1,0,0,1,2021-04-12,weekday,2021,"Thanks, Dr. Brunstein, for sharing your knowledge. Segra is ready to partner with your organization to ensure you remain out in front of HLVd and any future systemic pathogens. Let's get started: carson.otto-intl.com. hoplatentviroid",0.8689,Positive
